Published,Snippet,Lead Paragraph,Main Headline,Print Headline,Seo Headline
2019-01-31T12:08:08+0000,Investment in the sector nearly halved in 2018 as negotiations over the departure from the European Union led to uncertainty for manufacturers.,Investment in the sector nearly halved in 2018 as negotiations over the departure from the European Union led to uncertainty for manufacturers.,U.K. Auto Industry Already Feeling the Brexit Pinch,U.K. Auto Industry Already Feels Brexit’s Pinch,
2019-02-26T11:35:11+0000,The energy company will fund an initiative run by the nonprofit Catalyst that teaches male executives how to improve inclusion at their companies.,The energy company will fund an initiative run by the nonprofit Catalyst that teaches male executives how to improve inclusion at their companies.,DealBook Briefing: Chevron Thinks Men Can Fix the Diversity Problem,,
2019-03-07T11:40:56+0000,There are some big questions hanging over the social network’s promise of change — not least about how it will make money.,There are some big questions hanging over the social network’s promise of change — not least about how it will make money.,DealBook Briefing: Facebook Prioritizes Privacy. Can It Deliver?,DealBook Briefing: Facebook Prioritizes Privacy. Can It Deliver?,
2019-01-22T12:01:12+0000,"An influential financier says investors should pay heed to growing social tensions — and the message is resonating at the gathering in Davos, Switzerland.","An influential financier says investors should pay heed to growing social tensions — and the message is resonating at the gathering in Davos, Switzerland.",DealBook Briefing: World Economic Forum Begins With a Warning,DealBook Briefing: World Economic Forum Begins With a Warning,
2019-01-12T10:00:14+0000,"Unlike federal workers, contractors do not expect to be reimbursed for unpaid wages once President Trump and Congress agree to reopen the government.","Unlike federal workers, contractors do not expect to be reimbursed for unpaid wages once President Trump and Congress agree to reopen the government.",Government Shutdown Squeezes Contractors as Checks Stop and Invoices Stall,Contractors in Shutdown Limbo as Checks Stop and Invoices Languish,
2019-03-25T10:21:31+0000,"Legal challenges still stand in the way of the White House, despite Robert Mueller’s good news for President Trump.","Legal challenges still stand in the way of the White House, despite Robert Mueller’s good news for President Trump.","DealBook Briefing: Mueller’s Done, but Trump Still Faces the Law","DealBook Briefing: Mueller’s Done, but Trump Still Faces the Law",
2019-03-21T23:02:15+0000,"Machine-learning systems could be a boon to medicine. But they also can be hacked to mislead, researchers are discovering.","Machine-learning systems could be a boon to medicine. But they also can be hacked to mislead, researchers are discovering.",Warnings of a Dark Side to A.I. in Health Care,A.I. Can Be a Boon to Medicine That Could Easily Go Rogue,
2019-04-05T09:00:16+0000,"The trade war is nearing a possible truce, but global companies are nevertheless moving to reduce their dependence on Chinese factories to make the world’s goods.","The trade war is nearing a possible truce, but global companies are nevertheless moving to reduce their dependence on Chinese factories to make the world’s goods.",One Trump Victory: Companies Rethink China,Rethinking China’s Role as the World’s Factory,
2019-02-19T00:10:57+0000,"The tech giant put “too much focus” on art-house fare, said Jennifer Salke, the head of Amazon Studios. It will now focus more on films for a broader audience, including “sexy date-night movies.”","The tech giant put “too much focus” on art-house fare, said Jennifer Salke, the head of Amazon Studios. It will now focus more on films for a broader audience, including “sexy date-night movies.”",Amazon Resets Its Film Operation After Rough Year at Box Office,Amazon Eyes Wider Lanes After Flops In Hollywood,
2019-03-11T17:13:26+0000,"Turkish government figures show two consecutive quarters of declining growth amid falling investor confidence, shrinking investment and rising prices.","Turkish government figures show two consecutive quarters of declining growth amid falling investor confidence, shrinking investment and rising prices.","Turkey Enters Recession, a Blow for Erdogan as Elections Near","After 18 Heady Years, Turkey Hits Recession",
2019-03-25T19:54:35+0000,Clayton Morris has been sued by nearly two dozen customers who say they were sold ramshackle homes as investment properties.,Clayton Morris has been sued by nearly two dozen customers who say they were sold ramshackle homes as investment properties.,An Ex-Fox News Host Pitched ‘Financial Freedom.’ His Clients Want Their Money Back.,He Got Referral Fees. Clients Got Money Pits.,
2019-04-03T09:00:09+0000,"As a tight labor market raises costs, employers say the need for low-wage help can’t be met by the declining ranks of the native-born.","As a tight labor market raises costs, employers say the need for low-wage help can’t be met by the declining ranks of the native-born.","Short of Workers, U.S. Builders and Farmers Crave More Immigrants","Fat Paychecks, But Slim Hope Of Finding Help",
2019-04-04T09:00:07+0000,Lyft’s I.P.O. was a test of investor appetite for fast-growing but unprofitable tech companies. Short-sellers are betting that appetite will fade.,Lyft’s I.P.O. was a test of investor appetite for fast-growing but unprofitable tech companies. Short-sellers are betting that appetite will fade.,"Lyft Is Luring Investors, Just Not the Kind It Wants","Lyft Is Luring Investors, Just Not the Kind It Wants",
2019-01-08T02:02:37+0000,"Mr. Ghosn, the ousted Nissan chief, made his first public appearance since his November arrest to defend himself in a Tokyo court against charges of financial wrongdoing.","Mr. Ghosn, the ousted Nissan chief, made his first public appearance since his November arrest to defend himself in a Tokyo court against charges of financial wrongdoing.",Carlos Ghosn Emerges to Say He Was ‘Wrongly Accused and Unfairly Detained’,Ghosn Says He’s Innocent Of Charges,
2019-03-09T00:13:16+0000,"The F.B.I. is investigating whether employees at one of the retail giant’s technology contractors got sensitive information from internal email accounts, including those of some top executives.","The F.B.I. is investigating whether employees at one of the retail giant’s technology contractors got sensitive information from internal email accounts, including those of some top executives.",Walmart Vendor’s Employees Face F.B.I. Inquiry for Snooping on Retailer’s Internal Emails,Walmart Vendor’s Workers Face F.B.I. Inquiry for Breach,
2019-02-18T13:30:31+0000,The city did the rest of the country a favor. Corporate-relocation handouts are terrible economic policy.,The city did the rest of the country a favor. Corporate-relocation handouts are terrible economic policy.,"Thank You, New York","Thank You, New York",
2019-03-01T10:00:11+0000,"The modern workplace is barbaric and grotesque, but at least it’s not normal to snack on your own facial hair.","The modern workplace is barbaric and grotesque, but at least it’s not normal to snack on your own facial hair.",Please Refrain From Sucking on Your Beard at Work,Facial Hair Shouldn’t Be a Snack,
2019-04-03T09:09:26+0000,Murdoch and his children have toppled governments on two continents and destabilized the most important democracy on Earth. What do they want?,Murdoch and his children have toppled governments on two continents and destabilized the most important democracy on Earth. What do they want?,How Rupert Murdoch’s Empire of Influence Remade the World,,
2019-03-01T00:17:47+0000,"Old Navy will become its own public company, while Gap will form another public company made up of its namesake label and its other brands like Banana Republic.","Old Navy will become its own public company, while Gap will form another public company made up of its namesake label and its other brands like Banana Republic.",Gap Plans to Spin Off Old Navy After a Dismal Year,Gap Plans  A Spinoff  To Unmoor Old Navy,
2019-02-16T19:30:01+0000,Life is a lot easier when you can plug in to any socket.,Life is a lot easier when you can plug in to any socket.,The Joy of Standards,The Joy of Standards,
2019-02-22T20:16:41+0000,The Office of the Comptroller of the Currency said Mitsubishi-UFJ Group had not yet fixed its long-running inability to weed out illegal transactions at some of its branches.,The Office of the Comptroller of the Currency said Mitsubishi-UFJ Group had not yet fixed its long-running inability to weed out illegal transactions at some of its branches.,U.S. Regulator Warns Japan’s Biggest Bank Again on Money Laundering,U.S. Warns Japan’s Biggest Bank on Money Laundering,
